Channel,Video_ID,Negative,Neutral,Positive
Marques Brownlee,HN-WH7C4K0Q,0.06001763790845871,0.19510796666145325,0.7448743581771851
Marques Brownlee,HN-WH7C4K0Q,0.00817684456706047,0.14364883303642273,0.8481743335723877
Marques Brownlee,HN-WH7C4K0Q,0.024455249309539795,0.26927322149276733,0.7062715291976929
Marques Brownlee,HN-WH7C4K0Q,0.008015369065105915,0.16913004219532013,0.8228545784950256
Marques Brownlee,HN-WH7C4K0Q,0.011804947629570961,0.3131369948387146,0.6750580072402954
Marques Brownlee,HN-WH7C4K0Q,0.018627339974045753,0.1936790645122528,0.7876935601234436
Marques Brownlee,HN-WH7C4K0Q,0.15837295353412628,0.31316015124320984,0.5284669399261475
Marques Brownlee,HN-WH7C4K0Q,0.024319056421518326,0.28737661242485046,0.6883043050765991
Marques Brownlee,HN-WH7C4K0Q,0.01911986619234085,0.21254391968250275,0.7683362364768982
Marques Brownlee,HN-WH7C4K0Q,0.5159163475036621,0.4209491014480591,0.06313454359769821
Marques Brownlee,HN-WH7C4K0Q,0.3889220654964447,0.42213866114616394,0.18893924355506897
Marques Brownlee,HN-WH7C4K0Q,0.3812711238861084,0.4538407027721405,0.16488821804523468
Marques Brownlee,HN-WH7C4K0Q,0.0765569731593132,0.32964733242988586,0.593795657157898
Marques Brownlee,HN-WH7C4K0Q,0.030543355271220207,0.2501572072505951,0.7192994356155396
Marques Brownlee,HN-WH7C4K0Q,0.03155830502510071,0.19443969428539276,0.7740020751953125
Marques Brownlee,HN-WH7C4K0Q,0.06556378304958344,0.4329136610031128,0.5015226602554321
Marques Brownlee,HN-WH7C4K0Q,0.02239113673567772,0.30801013112068176,0.6695986986160278
Marques Brownlee,HN-WH7C4K0Q,0.0029977252706885338,0.040682800114154816,0.9563195109367371
Marques Brownlee,HN-WH7C4K0Q,0.05428270250558853,0.39524027705192566,0.5504770278930664
