Channel,Video_ID,Negative,Neutral,Positive
Marques Brownlee,eKVTFXQPAhs,0.07693693786859512,0.40757450461387634,0.5154885649681091
Marques Brownlee,eKVTFXQPAhs,0.013153268955647945,0.5385791063308716,0.4482676386833191
Marques Brownlee,eKVTFXQPAhs,0.0013005172368139029,0.0822376012802124,0.9164618253707886
Marques Brownlee,eKVTFXQPAhs,0.012040250934660435,0.24364417791366577,0.7443156242370605
Marques Brownlee,eKVTFXQPAhs,0.0022641641553491354,0.07801590859889984,0.919719934463501
Marques Brownlee,eKVTFXQPAhs,0.0012342281406745315,0.04195110499858856,0.956814706325531
Marques Brownlee,eKVTFXQPAhs,0.025706470012664795,0.221833735704422,0.7524597644805908
Marques Brownlee,eKVTFXQPAhs,0.0821421667933464,0.5702235102653503,0.34763434529304504
Marques Brownlee,eKVTFXQPAhs,0.09965312480926514,0.5007571578025818,0.3995897173881531
Marques Brownlee,eKVTFXQPAhs,0.005781396292150021,0.0729328915476799,0.9212857484817505
Marques Brownlee,eKVTFXQPAhs,0.04554370418190956,0.628595769405365,0.32586053013801575
Marques Brownlee,eKVTFXQPAhs,0.008177679032087326,0.5507802963256836,0.44104206562042236
Marques Brownlee,eKVTFXQPAhs,0.0477176271378994,0.41002991795539856,0.5422524809837341
Marques Brownlee,eKVTFXQPAhs,0.06973704695701599,0.7627540826797485,0.16750885546207428
Marques Brownlee,eKVTFXQPAhs,0.004307992290705442,0.11200089752674103,0.8836910724639893
Marques Brownlee,eKVTFXQPAhs,0.0025877035222947598,0.050148122012615204,0.9472641944885254
Marques Brownlee,eKVTFXQPAhs,0.08688268810510635,0.6893815994262695,0.2237357795238495
Marques Brownlee,eKVTFXQPAhs,0.4003467857837677,0.47996172308921814,0.11969142407178879
Marques Brownlee,eKVTFXQPAhs,0.002189384773373604,0.04026906564831734,0.9575415849685669
Marques Brownlee,eKVTFXQPAhs,0.006300950422883034,0.29738083481788635,0.6963182091712952
Marques Brownlee,eKVTFXQPAhs,0.021588889881968498,0.32023343443870544,0.6581776142120361
Marques Brownlee,eKVTFXQPAhs,0.0690939798951149,0.42487454414367676,0.5060314536094666
Marques Brownlee,eKVTFXQPAhs,0.003960335627198219,0.06062854081392288,0.9354111552238464
Marques Brownlee,eKVTFXQPAhs,0.018106581643223763,0.12923447787761688,0.8526589274406433
Marques Brownlee,eKVTFXQPAhs,0.0075025372207164764,0.45899006724357605,0.5335074067115784
Marques Brownlee,eKVTFXQPAhs,0.07310902327299118,0.47834253311157227,0.44854846596717834
Marques Brownlee,eKVTFXQPAhs,0.045024994760751724,0.6980931162834167,0.2568819224834442
Marques Brownlee,eKVTFXQPAhs,0.13331209123134613,0.7162273526191711,0.15046054124832153
Marques Brownlee,eKVTFXQPAhs,0.017065150663256645,0.19198709726333618,0.7909477353096008
Marques Brownlee,eKVTFXQPAhs,0.024964936077594757,0.3988777697086334,0.57615727186203
Marques Brownlee,eKVTFXQPAhs,0.03632201626896858,0.29362180829048157,0.6700562238693237
Marques Brownlee,eKVTFXQPAhs,0.006516725290566683,0.0845457911491394,0.9089375138282776
Marques Brownlee,eKVTFXQPAhs,0.31110304594039917,0.4422987103462219,0.2465982437133789
Marques Brownlee,eKVTFXQPAhs,0.0017346717650070786,0.0315832756459713,0.9666820764541626
Marques Brownlee,eKVTFXQPAhs,0.17993766069412231,0.7112413644790649,0.1088210716843605
Marques Brownlee,eKVTFXQPAhs,0.05176939815282822,0.3566504716873169,0.5915801525115967
Marques Brownlee,eKVTFXQPAhs,0.01608252339065075,0.2667054235935211,0.7172120213508606
Marques Brownlee,eKVTFXQPAhs,0.012386461719870567,0.2386155128479004,0.7489980459213257
Marques Brownlee,eKVTFXQPAhs,0.001994319027289748,0.05424653738737106,0.9437591433525085
Marques Brownlee,eKVTFXQPAhs,0.021867845207452774,0.5264177322387695,0.4517143964767456
Marques Brownlee,eKVTFXQPAhs,0.03152133896946907,0.3444248139858246,0.6240538358688354
Marques Brownlee,eKVTFXQPAhs,0.03019370511174202,0.24754905700683594,0.7222572565078735
Marques Brownlee,eKVTFXQPAhs,0.903074324131012,0.08953842520713806,0.007387147750705481
Marques Brownlee,eKVTFXQPAhs,0.022808345034718513,0.13003075122833252,0.8471609354019165
Marques Brownlee,eKVTFXQPAhs,0.021158836781978607,0.08570406585931778,0.8931370973587036
Marques Brownlee,eKVTFXQPAhs,0.004707580432295799,0.19989609718322754,0.7953962683677673
Marques Brownlee,eKVTFXQPAhs,0.0066206492483615875,0.1938616782426834,0.7995176315307617
Marques Brownlee,eKVTFXQPAhs,0.01048372220247984,0.43912380933761597,0.5503924489021301
Marques Brownlee,eKVTFXQPAhs,0.013669315725564957,0.4387556314468384,0.547575056552887
Marques Brownlee,eKVTFXQPAhs,0.058523692190647125,0.2639812231063843,0.6774950623512268
Marques Brownlee,eKVTFXQPAhs,0.20800718665122986,0.4829576909542084,0.30903512239456177
Marques Brownlee,eKVTFXQPAhs,0.026238854974508286,0.3391837775707245,0.6345773339271545
Marques Brownlee,eKVTFXQPAhs,0.007193134631961584,0.06789999455213547,0.924906849861145
Marques Brownlee,eKVTFXQPAhs,0.005186253692954779,0.25398510694503784,0.7408286333084106
Marques Brownlee,eKVTFXQPAhs,0.003943598363548517,0.03022715263068676,0.9658293128013611
Marques Brownlee,eKVTFXQPAhs,0.0028129382990300655,0.03874918073415756,0.9584379196166992
Marques Brownlee,eKVTFXQPAhs,0.003391545731574297,0.08239971846342087,0.9142087697982788
Marques Brownlee,eKVTFXQPAhs,0.30020153522491455,0.5871909260749817,0.11260757595300674
Marques Brownlee,eKVTFXQPAhs,0.006554825231432915,0.2283775508403778,0.7650676369667053
Marques Brownlee,eKVTFXQPAhs,0.23348544538021088,0.5947252511978149,0.1717892587184906
Marques Brownlee,eKVTFXQPAhs,0.02124723605811596,0.24179041385650635,0.7369623184204102
Marques Brownlee,eKVTFXQPAhs,0.010070503689348698,0.20034022629261017,0.7895893454551697
Marques Brownlee,eKVTFXQPAhs,0.009454512037336826,0.16998796164989471,0.8205575346946716
Marques Brownlee,eKVTFXQPAhs,0.3688088059425354,0.4934844672679901,0.1377067267894745
Marques Brownlee,eKVTFXQPAhs,0.1501239389181137,0.5217728614807129,0.3281031847000122
Marques Brownlee,eKVTFXQPAhs,0.0027987309731543064,0.04687795042991638,0.9503234028816223
Marques Brownlee,eKVTFXQPAhs,0.013051324523985386,0.29195648431777954,0.6949921250343323
Marques Brownlee,eKVTFXQPAhs,0.00681843888014555,0.06518203020095825,0.9279994964599609
Marques Brownlee,eKVTFXQPAhs,0.24783138930797577,0.5746351480484009,0.17753341794013977
Marques Brownlee,eKVTFXQPAhs,0.016724087297916412,0.1116924062371254,0.8715835213661194
Marques Brownlee,eKVTFXQPAhs,0.11451245099306107,0.5382733345031738,0.3472142815589905
Marques Brownlee,eKVTFXQPAhs,0.04723687842488289,0.37470781803131104,0.5780553221702576
Marques Brownlee,eKVTFXQPAhs,0.01791961118578911,0.130684033036232,0.8513964414596558
Marques Brownlee,eKVTFXQPAhs,0.1420573592185974,0.5731387734413147,0.2848038971424103
Marques Brownlee,eKVTFXQPAhs,0.01829838752746582,0.1365097612142563,0.8451918959617615
Marques Brownlee,eKVTFXQPAhs,0.060774654150009155,0.24325969815254211,0.6959657073020935
Marques Brownlee,eKVTFXQPAhs,0.010102697648108006,0.12862510979175568,0.8612722158432007
Marques Brownlee,eKVTFXQPAhs,0.6710329651832581,0.26457348465919495,0.064393550157547
Marques Brownlee,eKVTFXQPAhs,0.001876185298897326,0.02657260000705719,0.9715511798858643
Marques Brownlee,eKVTFXQPAhs,0.013602609746158123,0.22110790014266968,0.7652894854545593
Marques Brownlee,eKVTFXQPAhs,0.06291278451681137,0.5332425832748413,0.40384456515312195
Marques Brownlee,eKVTFXQPAhs,0.004976873751729727,0.070977121591568,0.9240460395812988
Marques Brownlee,eKVTFXQPAhs,0.023674646392464638,0.3234389126300812,0.6528864502906799
Marques Brownlee,eKVTFXQPAhs,0.004028049297630787,0.15939387679100037,0.8365780115127563
Marques Brownlee,eKVTFXQPAhs,0.057130418717861176,0.38980790972709656,0.5530616641044617
Marques Brownlee,eKVTFXQPAhs,0.018735552206635475,0.39040595293045044,0.5908585786819458
Marques Brownlee,eKVTFXQPAhs,0.016240326687693596,0.16631834208965302,0.8174412846565247
Marques Brownlee,eKVTFXQPAhs,0.24221870303153992,0.4896124303340912,0.26816892623901367
Marques Brownlee,eKVTFXQPAhs,0.001734594232402742,0.05837695300579071,0.9398884773254395
Marques Brownlee,eKVTFXQPAhs,0.007901158183813095,0.12724599242210388,0.8648528456687927
