Video_ID,Negative,Neutral,Positive
82jYblR16QM,0.2882504469404618,0.3647519002358119,0.3469976683457692
86Gy035z_KA,0.13256021816644586,0.24976585489906822,0.6176739296476755
8BxVi6YiicQ,0.14723660685454626,0.3492418522281306,0.503521536144295
8CikBtgorWE,0.10307726835389236,0.25717911673862426,0.639743616896086
8HdCSudw4hI,0.18348593052602757,0.3818617380456999,0.43465232790913433
8KdVchxBVgs,0.2480072337867958,0.4752062601702554,0.27678650386986275
8L5Iz9t6g_A,0.37674010296662647,0.46884165207544964,0.15441829711198804
8Lb9023_D0A,0.14442611087636065,0.2824177305872847,0.5731561647319212
8URpq4N8AD8,0.2014347879343073,0.372084529012103,0.42648069035600533
8Vk_2Kq9Njw,0.5213478191474837,0.3072857110509797,0.17136645908393555
8p-hK56jc14,0.1148171747550613,0.34063036754531295,0.5445524552150777
8pvfTl21soM,0.25714943982713573,0.4172382699565712,0.32561229014188314
8reaJG7z-is,0.13492842864555613,0.4008331756728391,0.4642383962248762
8wM5N8u95c4,0.38628367086251575,0.5044921139876047,0.1092241927981376
9-Ce7_jbMjo,0.18387733856004404,0.3478919898413799,0.46823068081655284
9HQx5pgUoiY,0.01985881315956173,0.144610885100869,0.8355303166004328
9dncyekT9d4,0.2037905485421005,0.37077590907682423,0.42543353885412216
9ffo2jOckN8,0.14017977773619347,0.3897332069464028,0.47008703276515007
9lnrt43Ta7o,0.024892581161111548,0.2011996433138847,0.7739077806472778
9lx11dy9J30,0.09286497967824445,0.28020593222668944,0.6269290969049668
A2T24AWv2H4,0.04540078933840906,0.19427867949401073,0.760320539537229
A8t0b0auTDs,0.22932394373199855,0.3979021920661988,0.3727738648885861
AClfhmJYyNc,0.16799525711976454,0.29905479252338407,0.5329499553481583
AJrWvhtAW9I,0.2301949858665466,0.5382350534200668,0.23156996071338648
ANixUoqDznU,0.1290000080533156,0.3555967469107021,0.5154032446444035
AQXq9XLVGCs,0.05932821754742265,0.2928968362796765,0.6477749462311084
AfzwEF5yr3k,0.25618443174753336,0.3294269121252,0.4143886502715759
AjUQkkT4WFg,0.27819225546930854,0.40538372220681124,0.3164240220940441
Al93JD5GExY,0.2811233119643998,0.43600731026945694,0.2828693796852321
Am-cx8yzk0A,0.03316934422632167,0.20040816428478464,0.766422505180041
ArcI4A5nvBo,0.08164075271483379,0.25521976397982954,0.6631394821251261
Ay9RL5YQViA,0.44785377442012314,0.3249402572019178,0.2272059707635189
B-d97ZrAJZ0,0.10727036137541286,0.24584669223986563,0.6468829410150647
B3szaVzQx0o,0.06378131278324868,0.28894622903317213,0.6472724606283009
B8ocYx5_64o,0.13870969936251637,0.3345615562796593,0.5267287614941597
BEpvMHqNHJY,0.325921442023375,0.34096050096882713,0.33311805218734125
BH45hWntkq4,0.4259712789290851,0.4023451194433229,0.1716835975114788
Bba4_cB1A-4,0.15954047414318964,0.27670364935571945,0.5637558709519604
Be6H_UiQyUA,0.1925750985752702,0.30005056118326523,0.5073743249245343
Bhew95wMmP8,0.2824261444393636,0.289030711461858,0.4285431461772177
BiZcyJPoDy0,0.3063027476186328,0.3384409692477096,0.35525628389564873
Bk5z9MCjEhk,0.019398857839405502,0.1276816120371222,0.8529195189476013
BqvtFfkbQxs,0.06468282890615652,0.3117101598695358,0.6236070117310566
Bs49F56ITDM,0.1030556762658913,0.20954471259998775,0.6873996113426983
BtX5SAte3GI,0.15162589018698777,0.330782463606447,0.517591644152999
Bu6PxzNR3dY,0.27514254235692565,0.4402404393880598,0.2846170113452019
Bx0RwRR7smY,0.13688444346189496,0.5562413185834885,0.30687421932816505
C0bEew9dqNs,0.09022176320860646,0.30333907216003064,0.6064391661631433
CA1nuuqSisA,0.11176300421357155,0.3901924639940262,0.49804452061653137
CToL2qkCd8g,0.06793770194053646,0.40570423007011414,0.5263580530881882
CZ4Zm-_ERZI,0.30789377912878985,0.32016437500715256,0.3719418831169605
CaqKttHsXuk,0.1272635102504864,0.37220778403182825,0.500528705244263
CbZNoA-Yte8,0.09586344537092367,0.24439521990716453,0.6597413409501314
CcHevgjAnV0,0.16556943928410942,0.3764338242427374,0.45799673799998486
CjWfgSrwrz0,0.12532146461308,0.4612424001097679,0.4134361346562703
Co_iDiaQJO0,0.31861572929968435,0.39759035781025887,0.2837938812250892
CpCZNCm5zgw,0.1454975325835957,0.27563622614945327,0.5788662363775074
Cq1sQmFJBF0,0.09728653014947963,0.5642235279083252,0.33848995963732403
Cq3hCt4jJQ4,0.16026499417550377,0.3841354434769,0.45559955989160844
Cse0llaDAHQ,0.34037347231060266,0.27459846436977386,0.3850280493497848
Ct2zo1cuzPQ,0.1265637464821338,0.7779006063938141,0.09553561732172966
D7WI0pv8-FQ,0.231125578027347,0.3323179402484976,0.43655647584718876
DC-Xn2C_L1U,0.14427829754483226,0.4765602165638511,0.3791614893490253
DCu6xpJeqkE,0.016267506793762234,0.1614276605347792,0.8223048647244772
DF41C7zT9P0,0.1808204518926616,0.28111985451183635,0.5380597045251096
DM2vX8Ks93E,0.07186097841967187,0.31259862916838177,0.6155404028923888
DNfj2BxGIxA,0.25081538803856435,0.3639943993137199,0.3851902105332333
DPdzMd9MWaI,0.10530742819077869,0.43503804681332486,0.4596545213931485
DVfB_0s470I,0.28201657615749065,0.3318996185338811,0.38608380774722284
DWYFfzHFtM8,0.16574700114030674,0.3648685338692023,0.4693844620711528
DZRUk6SV4vU,0.10415029540416539,0.1892658710065815,0.7065838274235526
DbYTqsGHIao,0.0757562473269277,0.22283380885461437,0.7014099428136098
DhISPQFRnDU,0.23736682382193117,0.40157204687449277,0.3610611311799171
DkiRo3gzbvM,0.21866590717735768,0.3363795099923244,0.4449545754692875
DoQT5i9Iz84,0.11276702112723686,0.4470250543535632,0.4402079335687792
DyEgh-kkkAA,0.2484235404990613,0.280209444463253,0.47136701643466944
E76CUtSHMrU,0.06376447772241325,0.20399147839218906,0.7322440494650176
EE7bed5vD0Y,0.1485979030581398,0.2921689436253574,0.5592331435117457
EFiHm6WjhNA,0.20641745231114322,0.3558854676666669,0.4376970751909539
EGkGRs6YhoM,0.10882277665254858,0.3192665837300212,0.5719106358516476
EHNuwI74zew,0.32861481266232523,0.34480939180840076,0.3265757935246589
ESyiQ0tfqFQ,0.2088147222966654,0.33654490043409163,0.4546403879649006
EaRWEEXMXEA,0.24084810912609095,0.47333773970603943,0.2858141958713531
EefvOLKoXdg,0.3071304648827126,0.4091837118286939,0.2836858215973895
EiVq_eHqK3U,0.27198703273066455,0.4421614108341081,0.28585154863872697
F0lHIMxoZEw,0.12577154065027482,0.2714614138267068,0.6027670462810716
F3UY9-k81wY,0.19465532182853237,0.4014903430933835,0.4038543433989169
F5GdBLqO4yw,0.20918997087472568,0.326477708078401,0.4643323186373468
F7cpY49rzTY,0.2619072970805634,0.37383621819476204,0.3642564856919891
FBQVPOSeRe8,0.29051876383919595,0.39414051815179313,0.3153407189425579
FV8SR1fAnzU,0.06860338217977963,0.28054672466324904,0.6508498936891556
FVwV5BxJ8M4,0.13414604750122064,0.3720479802656415,0.4938059787492494
Fbphhg9ArXw,0.14217701040777475,0.30920417389522,0.5486188220481077
Fd57NOavMWs,0.24923471647226025,0.3053969260305166,0.4453683569229075
Fflz9ndW3nM,0.03733322840222774,0.218169803575923,0.7444969744731983
FglPnj1eu2o,0.21431440200346208,0.38094595695535344,0.4047396265798145
Fk828QaMogs,0.2016238215594337,0.40027942126378036,0.39809675304553443
Fqxb3aquvm8,0.18776894302573052,0.37137891398742795,0.44085215171799064
FwdDAZruMKk,0.2603545238229411,0.41707278622521293,0.3225726801902056
FyeCn7HlLck,0.26231303100008513,0.43229382768273356,0.30539314597845074
G0eKzU_fV00,0.08293731545563783,0.3510307506436393,0.5660319326534158
G1aI7G9jevw,0.11097162053920323,0.3435110976505611,0.5455172827674283
G2tYxHT-EkA,0.284443977044831,0.40712711897775017,0.3084289046807278
G4Pw8n9GCqM,0.10252024338115003,0.2317338781803846,0.6657458890974521
G9JRFclaYD0,0.09008734446780921,0.2971550822257995,0.6127575720575723
GHYg8cmUiKM,0.1796470423636492,0.3608055324293673,0.45954742478206756
GKPSAUzczO8,0.295861353473534,0.4192982523976761,0.2848403920056856
GQAvce3MA44,0.15815821599455607,0.42927780092483564,0.41256399212345
GQkkHtBD1BM,0.0068644464481621495,0.21652263589203355,0.7766129076480865
GRB8jEQzz6o,0.22894157092200543,0.37787663945701067,0.3931817910633981
GS35VHEfFDU,0.15641696193155696,0.33751922523203703,0.506063823554931
GbyOPPXbxQI,0.11371296799431241,0.3860636924703916,0.500223383307457
Gc2YPi00V94,0.14135162068996573,0.3121620275080204,0.5464863553643227
GdFIjsMfSc8,0.21231806241363904,0.34844150008367636,0.43924043771056903
GdQ5bClEgHg,0.19673095952236538,0.4018818326294422,0.40138719917309507
GqCwLjhb4YY,0.12491677488343643,0.3913454989401194,0.4837377287734013
GuO8IURklD4,0.11045761931260734,0.24734714239214853,0.6421952483554682
H8ezduZKVfs,0.03238905514907933,0.26535417190329597,0.7022567804564129
HAQNn6y8Lz0,0.16451509236746154,0.35742020265509683,0.47806471058477956
HEbaKDkzomI,0.2808578689241918,0.39086847052705,0.32827365232586136
HJTjqG_9rzo,0.04198961020235645,0.1926826835101978,0.7653277055783705
HLi2xYxZX10,0.08343526104894965,0.3861956256799973,0.5303691069667156
HN-WH7C4K0Q,0.10015330434237653,0.2813198091952424,0.6185268904817732
HcPjineZdqQ,0.35279198295690795,0.3716148215938698,0.2755931955338879
Hd-k7VkpE94,0.0297895402181893,0.5026274174451828,0.467583030462265
HgqpFKiMz-I,0.17637394173329485,0.31666120736756254,0.506964857560686
HhmloI9Kcs8,0.16338464557775292,0.29740440100431437,0.5392109674401582
HoL6tUJSwvI,0.1575968169048428,0.3269519400596619,0.5154512432217598
HtbywVZSlkI,0.2583624394700074,0.27113653475848526,0.47050102171488106
HvoBci_GC8A,0.21754024571628638,0.34921840434672974,0.433241342273304
HwaIuAwHxRk,0.05926648001574594,0.2470706577102343,0.6936628594994545
I6SvsYgmMSU,0.8405964573224386,0.14609586074948308,0.0133076776595165
IA9LlfQ9X-Q,0.20942902185439982,0.32394420351677883,0.4666267799232931
IDwudJjH5u0,0.12958399206399912,0.3107791244983673,0.5596369057893753
IOB3ilwdWpg,0.0033866725862026,0.05222684393326434,0.9443864623705546
IYnwPbKsVKA,0.19622993185475932,0.37963301306590436,0.4241370541974902
IZxPuVn8fGo,0.15321205818973893,0.3199833246568839,0.5268046284715334
Ir1xi2zeuug,0.05380473515510348,0.26943123454435,0.6767640287677447
IsRViF79AzU,0.20623975315538698,0.26419492647983134,0.5295653216307983
J2SvnnVBDk0,0.3184982427879718,0.40239589062751335,0.2791058668004674
J4aRcs66Nlo,0.10930725296449686,0.26513663380635233,0.6255561157639297
J9-9fP_pcEc,0.155768474533205,0.30947331293433344,0.5347582107796421
JIFSUV3WF8M,0.27388922884469713,0.4038360707666271,0.3222746993994295
JbUIWFu3coM,0.0987686868757009,0.24766664206981656,0.6535646319389343
Jl1-bmN1b8o,0.19880824778228995,0.28389152797559897,0.5173002344866594
JnJw54oyfLE,0.04756843541690609,0.17871310375630853,0.773718454875052
K4oPpnAEvz8,0.2895489762959965,0.36941974641998526,0.34103127626395074
K6Cr73w8CJE,0.0876287773384579,0.28665216852511677,0.6257190480828285
KDIXNRgnDWQ,0.23973727389382937,0.3752996159008136,0.38496311209034806
KIaBGBuyOaU,0.05297867598181417,0.379150916737589,0.5678704204884443
KdyP-y1-gwc,0.2084640532266348,0.4865676321089268,0.3049683297052979
Kk65BbRnzUc,0.11025501920812528,0.17901450628414745,0.710730466642417
KkJ2RztcrhU,0.16961988736875352,0.25630213590017675,0.574077968068164
KtSabkVT8y4,0.30226740370873423,0.4096532720533524,0.28807932219999116
L190UWL934c,0.08496287887842921,0.2861589751772436,0.6288781481630662
L2f9NelGx8M,0.2944759018719196,0.4892909328142802,0.21623312681913376
LCpm7cNQ5Vo,0.13713560713785547,0.257178193559089,0.6056862126795515
LEfywPo0hRQ,0.06516548971344222,0.28043872348087673,0.6543957652414546
LWEDJ_YgEaA,0.09868593457620585,0.27133622534573076,0.6299778397940099
LZYfSYXY-go,0.01152650266885755,0.16600186005234716,0.8224716186523438
LbQIjt8wjJM,0.16710005141794676,0.280324213206768,0.5525757893919945
LdlLUogNYMw,0.1496907087526272,0.3051025634985181,0.5452067319958035
LfpXMuMvcWQ,0.1230614377709571,0.33585758165766794,0.5410809813636459
LmF2-p8aL10,0.2986329353064488,0.41604089109927034,0.28532617842440433
LnxLK6swKEE,0.11083316495792277,0.23166069757914348,0.6575061302752264
LoPfkaSKIVo,0.4401249410796233,0.3634365126490593,0.19643855217674913
MRtg6A1f2Ko,0.15868965912008337,0.28721274662672014,0.5540975871972922
MUMDOGNJkyk,0.2015366845902193,0.3932165466248989,0.4052467823407992
MV1qaFv4VUg,0.09184403017362841,0.4848693063748734,0.4232866497976439
McRkeActwxU,0.2413322669727837,0.27747817797695884,0.48118954851273815
MfhRUoF33aQ,0.04216507665502523,0.2633921394745508,0.6944427713751793
N11x5t0jE1w,0.16010412822167078,0.5907627542813619,0.2491331150134404
N1VC2SiUaz0,0.2197031038458985,0.258112884329065,0.5221840314891028
N43mwATceXc,0.265928281768193,0.2494431722523837,0.4846285303476556
N68lDsSxEFc,0.20472801334108223,0.42182635034744936,0.37344563178097206
N7RADe2i7rw,0.04063724447041745,0.660598874092102,0.29876393079757685
N9KDIXoxi3E,0.15723802073538967,0.3698800379938599,0.4728819330904021
NAOOZ48BqbY,0.25404007550664676,0.3893470605185559,0.3566128594021118
NH2BBt3pNG8,0.003929044585675,0.0331816039979457,0.9628893136978148
NHj169rOaOk,0.05475913098780435,0.35695913434028625,0.5882817273959517
NLObZZxSFoE,0.2452296498721759,0.4301496557891369,0.32462069451024655
NM4YVUYjTx8,0.17405911484383974,0.3789236177690327,0.4470172643428668
NQBpb_9XyTs,0.21871851609088477,0.3101201857626438,0.4711612957715988
NXpdyAWLDas,0.2510939367639366,0.35477222913565737,0.3941338338578741
N_egawBqrAo,0.12923484531083054,0.36967676746743644,0.5010883855548772
NiylCw0LbCo,0.27251930020587595,0.1796660818483518,0.547814619484479
NslVcXENSV4,0.0720453956164419,0.4967690606911977,0.4311855435371399
O0cs8aIXgkc,0.17509864272478104,0.3700927924364805,0.45480857360570764
O7leJvhJqG8,0.20952907185225433,0.34541198714739746,0.44505894397971807
OD445Mp_Mp8,0.3244662311689525,0.3680436617216548,0.3074901095981634
OLz3f_Ksgmw,0.13679898289821876,0.25651764958772966,0.6066833650288375
OPM4F_Fva4k,0.011179382524763498,0.1304961740970611,0.8583244482676188
OPckpjBSAOw,0.36061702332171125,0.4401801067980982,0.1992028676682994
OPoWMXqq62Q,0.3159609205960746,0.4196623367888312,0.26437675027597335
OQSaDL7DHhs,0.010947668924927665,0.35277185092369717,0.6362804571787516
OTDz9so9bF0,0.01233389182016245,0.09669064357876775,0.8909755051136017
OY2x0TyKzIQ,0.18481327545048448,0.387009362306665,0.42817736362271447
Oc6ID1tvFNw,0.09968051322503012,0.30240889396518467,0.5979105997830629
Ogb9_9lWa5k,0.22549144376429325,0.40454609367739536,0.3699624630024221
OjxljuS7wY0,0.11671010866008981,0.26625289266499186,0.6170369954063342
OnVUXC9Fou4,0.24543980389211237,0.39979802225145944,0.35476216979582187
Os0Yo4g-Ezw,0.257726920985791,0.3892450024597129,0.35302807436507105
P6B_uE-mYDQ,0.0372309113542238,0.4442763974269231,0.518492673834165
P6rH5b479qw,0.3946446946072506,0.3875844752098002,0.2177708356800239
P9oR59K5iY8,0.1994441183269373,0.41944232233799994,0.38111356890294695
PHcDrXeyguM,0.08273676511210695,0.24763274503250912,0.6696304866561184
PSHyaT6_KU8,0.16589435536469163,0.3366613889058284,0.4974442556610002
PcnWneULGAQ,0.16888764491808167,0.3800180402357836,0.45109431838264336
PdLEi6b4_PI,0.2821482764888373,0.3844108631143744,0.3334408580641217
Pf9KXfo5R18,0.050853517527381535,0.3458822766939799,0.6032642126083374
Pk5FwsZB7L0,0.11453444788057818,0.365136975236237,0.5203285709023475
PtgElT4pK_o,0.138773875311017,0.6562600334485372,0.20496611545483268
PwItjOtCsOU,0.0850339778366365,0.235918458462471,0.6790475685681615
Q-ucP6W1K4Y,0.20650976090455203,0.36537624103159216,0.42811400224691476
Q9CMfm-lkds,0.05920172292231154,0.29460388676009397,0.6461944065310739
QOU8w5h3sbo,0.20416134581901133,0.42297722920775416,0.3728614147752523
QOVY7_dO6Yg,0.023754464078228878,0.27018472570925944,0.706060814857483
QZIdam3snHY,0.2755373373162001,0.3495390556752681,0.37492362367920573
Qju1aITk_WY,0.15087663572311638,0.43279445748175344,0.41632890947643786
Qr0Xvw9cjCU,0.13860697735799474,0.24744270765222606,0.613950312952511
QsM6b5yix0U,0.17644324708221984,0.3132659288292581,0.5102908279408108
QvtIVuG0-XQ,0.09829342254023582,0.3995688947745495,0.5021376982331276
QztFpzKsdeA,0.35755338528866154,0.3752679430224277,0.2671786680369189
R83W2XR3IC8,0.23426131299412287,0.3890021152069999,0.3767365720640454
RE0f4ed5N24,0.20164824498019046,0.40122131534985134,0.39713044738663095
RRibM1yBZK4,0.10628992790842182,0.3193482065006442,0.5743618714420692
RTGgZGd1d1g,0.00248478259891265,0.09799568634480235,0.89951953291893
RY6_RP3M_pQ,0.1829116594822456,0.3866837598383427,0.4304045755830076
RYeb4C_zyro,0.285282191343646,0.407662529255385,0.30705527765676377
RaBdEp1Wec8,0.32494226427349654,0.34494204366845743,0.3301156938042757
RhaHf87Lu4g,0.1268036690442106,0.28917622014593614,0.5840201297631631
Rn4si0Xorhc,0.025657608173787566,0.37345720330874127,0.6008851826190948
RqQ8SQqjlGk,0.08616726834292485,0.3456654025034772,0.5681673407002732
RyeRBwVK3tM,0.2277973889446768,0.294095616689638,0.4781070094506599
RzTVIm3_0Wo,0.0323236286640167,0.5800702571868896,0.387606143951416
S-NbCPEgP1A,0.1726769103729368,0.34115190143980406,0.4861711947065171
S6qznDLlHRQ,0.05833356225630264,0.2656931640580296,0.6759732691571116
S9cmoZFJTD4,0.11298892704588875,0.27192342529694236,0.6150876437831256
SD8WJ7O1Q5M,0.031658705944816234,0.2375157065689563,0.7308255632718405
SIj7Z_04JDk,0.13762993738055224,0.6119767427444458,0.25039337575435633
SKIXCPn2xB0,0.18433788151014593,0.34638554718473863,0.46927657389435273
SQee0lCnWCU,0.3070051327813416,0.3580457395873964,0.33494913089089096
SS64mULXfhI,0.007553374084333534,0.13007565587759015,0.86237100760142
STpFf-cdCSM,0.14080796424326866,0.27179405635551496,0.5873979949940216
SV4F3v3TekU,0.12096708792325274,0.3050483471967957,0.5739845633506775
SaneSRqePVY,0.074190070896293,0.4690322265960276,0.456777710118331
Smz-gtyI8gg,0.161860522814095,0.5359674990177155,0.30217196792364115
SpTFs8r7pco,0.15976788968090777,0.44979102391263714,0.39044109181217523
T3KjeNHF8Y0,0.3548267675690691,0.3575129745189439,0.2876602554143491
T3hJhYElryg,0.29070449760183686,0.28947531331617093,0.41982020108172524
T4xAQGwpO10,0.19533015152831606,0.3357379820786024,0.46893186367263917
TLaY4sHpj7Q,0.06849527218844736,0.2721442375704646,0.6593605005741119
TLzqPQTzMfs,0.2882467530749921,0.4011524654900166,0.3106007788105514
TNZk-xnxIYE,0.16990791002395916,0.32202964935165185,0.5080624380005667
TOlIvcmrUFc,0.30617562828715456,0.38020421287348105,0.3136201528399143
TP2MOhLSE5U,0.15381781769414932,0.4030485497787594,0.44313363315394294
TRWzdAh6fJc,0.22177176456898445,0.3645656704902649,0.41366261243820185
TZHbIWXCalw,0.0195205265578503,0.2244474391142527,0.7560320397218069
TitZV6k8zfA,0.2977632534263345,0.35886018405047554,0.34337656628728536
Tma8lXlJ1Rk,0.1234989550709724,0.24547404542565343,0.6310270059108735
Tr7Hlk_cWno,0.10969119645533675,0.44105999171733856,0.4492488030506217
TuHOf_kZK6Q,0.2754953505407849,0.28156597247685894,0.44293866348876193
