Channel,Video_ID,Negative,Neutral,Positive
ShortCircuit,3fjj8bmPk1M,0.8579402565956116,0.12161765247583389,0.02044207975268364
ShortCircuit,3fjj8bmPk1M,0.035309527069330215,0.16390660405158997,0.8007838726043701
ShortCircuit,3fjj8bmPk1M,0.006651709787547588,0.11550503969192505,0.8778432607650757
ShortCircuit,3fjj8bmPk1M,0.010462891310453415,0.06138736382126808,0.9281497597694397
ShortCircuit,3fjj8bmPk1M,0.03467381000518799,0.22016914188861847,0.74515700340271
ShortCircuit,3fjj8bmPk1M,0.16753114759922028,0.5760966539382935,0.25637221336364746
ShortCircuit,3fjj8bmPk1M,0.38891997933387756,0.474841833114624,0.1362382471561432
ShortCircuit,3fjj8bmPk1M,0.49174562096595764,0.46696171164512634,0.041292592883110046
ShortCircuit,3fjj8bmPk1M,0.14967918395996094,0.6982551217079163,0.15206564962863922
ShortCircuit,3fjj8bmPk1M,0.002063128864392638,0.042259227484464645,0.9556776881217957
ShortCircuit,3fjj8bmPk1M,0.0020364876836538315,0.01488926075398922,0.9830742478370667
ShortCircuit,3fjj8bmPk1M,0.005795938894152641,0.03902795538306236,0.9551761150360107
ShortCircuit,3fjj8bmPk1M,0.09344245493412018,0.5980561375617981,0.3085014522075653
ShortCircuit,3fjj8bmPk1M,0.037884097546339035,0.24351736903190613,0.7185985445976257
ShortCircuit,3fjj8bmPk1M,0.10864043980836868,0.3935983180999756,0.49776124954223633
ShortCircuit,3fjj8bmPk1M,0.41631659865379333,0.4766027629375458,0.10708066821098328
ShortCircuit,3fjj8bmPk1M,0.05602686479687691,0.38500991463661194,0.5589632391929626
ShortCircuit,3fjj8bmPk1M,0.05859841778874397,0.6008202433586121,0.34058132767677307
ShortCircuit,3fjj8bmPk1M,0.051647160202264786,0.43185141682624817,0.5165014266967773
ShortCircuit,3fjj8bmPk1M,0.4291524291038513,0.47744932770729065,0.09339825063943863
ShortCircuit,3fjj8bmPk1M,0.4191906750202179,0.4833621382713318,0.09744714200496674
ShortCircuit,3fjj8bmPk1M,0.0028248957823961973,0.022152742370963097,0.9750223755836487
ShortCircuit,3fjj8bmPk1M,0.20136305689811707,0.454193651676178,0.34444335103034973
