Channel,Video_ID,Negative,Neutral,Positive
ShortCircuit,6x0VY-3nzZk,0.04082774743437767,0.7507907748222351,0.20838144421577454
ShortCircuit,6x0VY-3nzZk,0.013616329990327358,0.2934585213661194,0.6929251551628113
ShortCircuit,6x0VY-3nzZk,0.003333884058520198,0.018549084663391113,0.9781171083450317
ShortCircuit,6x0VY-3nzZk,0.010936279781162739,0.08623529225587845,0.9028284549713135
ShortCircuit,6x0VY-3nzZk,0.07131010293960571,0.5672606825828552,0.3614291846752167
ShortCircuit,6x0VY-3nzZk,0.5289750099182129,0.42445799708366394,0.046567026525735855
ShortCircuit,6x0VY-3nzZk,0.0016892331186681986,0.020547427237033844,0.977763295173645
ShortCircuit,6x0VY-3nzZk,0.015530426986515522,0.18412461876869202,0.8003449440002441
ShortCircuit,6x0VY-3nzZk,0.0022473116405308247,0.07108700275421143,0.926665723323822
ShortCircuit,6x0VY-3nzZk,0.05734837055206299,0.7210559844970703,0.22159571945667267
ShortCircuit,6x0VY-3nzZk,0.029966872185468674,0.23277497291564941,0.7372581362724304
ShortCircuit,6x0VY-3nzZk,0.0020568992476910353,0.04443849250674248,0.9535045623779297
ShortCircuit,6x0VY-3nzZk,0.030832063406705856,0.25127094984054565,0.7178969979286194
ShortCircuit,6x0VY-3nzZk,0.39103204011917114,0.4890844225883484,0.11988357454538345
ShortCircuit,6x0VY-3nzZk,0.23676180839538574,0.4750286042690277,0.28820958733558655
ShortCircuit,6x0VY-3nzZk,0.0068444749340415,0.0920562669634819,0.9010992646217346
ShortCircuit,6x0VY-3nzZk,0.007084611337631941,0.04888942465186119,0.9440259337425232
ShortCircuit,6x0VY-3nzZk,0.20645853877067566,0.6788315176963806,0.11470991373062134
ShortCircuit,6x0VY-3nzZk,0.2626834511756897,0.47777995467185974,0.2595366835594177
ShortCircuit,6x0VY-3nzZk,0.8340985774993896,0.14688916504383087,0.01901225931942463
ShortCircuit,6x0VY-3nzZk,0.2542159855365753,0.5372599959373474,0.20852400362491608
ShortCircuit,6x0VY-3nzZk,0.04436621814966202,0.3576316833496094,0.5980021357536316
ShortCircuit,6x0VY-3nzZk,0.3601877689361572,0.49116984009742737,0.14864236116409302
ShortCircuit,6x0VY-3nzZk,0.5463329553604126,0.3863491714000702,0.06731785088777542
ShortCircuit,6x0VY-3nzZk,0.2679676413536072,0.5827699303627014,0.1492624580860138
ShortCircuit,6x0VY-3nzZk,0.00417874613776803,0.07681428641080856,0.9190069437026978
ShortCircuit,6x0VY-3nzZk,0.15209154784679413,0.33500993251800537,0.5128985643386841
ShortCircuit,6x0VY-3nzZk,0.023910775780677795,0.38129568099975586,0.5947934985160828
