Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,TuHOf_kZK6Q,0.015218261629343033,0.10299883037805557,0.8817828893661499
Linus Tech Tips,TuHOf_kZK6Q,0.004836521577090025,0.03160444647073746,0.9635590314865112
Linus Tech Tips,TuHOf_kZK6Q,0.42169684171676636,0.46633076667785645,0.11197241395711899
Linus Tech Tips,TuHOf_kZK6Q,0.6810790300369263,0.2513677775859833,0.06755313277244568
Linus Tech Tips,TuHOf_kZK6Q,0.01845424808561802,0.1150902733206749,0.8664554953575134
Linus Tech Tips,TuHOf_kZK6Q,0.08841940015554428,0.3193567097187042,0.5922238826751709
Linus Tech Tips,TuHOf_kZK6Q,0.7789970636367798,0.2024480104446411,0.018554864451289177
Linus Tech Tips,TuHOf_kZK6Q,0.7300876379013062,0.2376633733510971,0.03224892169237137
Linus Tech Tips,TuHOf_kZK6Q,0.06265496462583542,0.4814143180847168,0.4559306800365448
Linus Tech Tips,TuHOf_kZK6Q,0.012943292036652565,0.16919325292110443,0.8178634643554688
Linus Tech Tips,TuHOf_kZK6Q,0.0066420589573681355,0.026778073981404305,0.9665798544883728
Linus Tech Tips,TuHOf_kZK6Q,0.719088613986969,0.24511860311031342,0.03579277917742729
Linus Tech Tips,TuHOf_kZK6Q,0.5224180817604065,0.37391266226768494,0.10366932302713394
Linus Tech Tips,TuHOf_kZK6Q,0.48818257451057434,0.3654446303844452,0.14637278020381927
Linus Tech Tips,TuHOf_kZK6Q,0.39298737049102783,0.38923874497413635,0.217773899435997
Linus Tech Tips,TuHOf_kZK6Q,0.24147707223892212,0.551358699798584,0.20716418325901031
Linus Tech Tips,TuHOf_kZK6Q,0.3919724225997925,0.5046062469482422,0.10342132300138474
Linus Tech Tips,TuHOf_kZK6Q,0.08754804730415344,0.41665640473365784,0.49579548835754395
Linus Tech Tips,TuHOf_kZK6Q,0.02656678669154644,0.08123120665550232,0.8922019600868225
Linus Tech Tips,TuHOf_kZK6Q,0.065303273499012,0.3236141502857208,0.6110825538635254
Linus Tech Tips,TuHOf_kZK6Q,0.6209551095962524,0.28371256589889526,0.09533236175775528
Linus Tech Tips,TuHOf_kZK6Q,0.19126786291599274,0.47032538056373596,0.3384067118167877
Linus Tech Tips,TuHOf_kZK6Q,0.0372525118291378,0.26126083731651306,0.7014866471290588
Linus Tech Tips,TuHOf_kZK6Q,0.029554123058915138,0.21800318360328674,0.7524426579475403
Linus Tech Tips,TuHOf_kZK6Q,0.8472721576690674,0.13814079761505127,0.01458696834743023
Linus Tech Tips,TuHOf_kZK6Q,0.10016809403896332,0.3835095465183258,0.5163223147392273
Linus Tech Tips,TuHOf_kZK6Q,0.6106883883476257,0.3135348856449127,0.07577669620513916
Linus Tech Tips,TuHOf_kZK6Q,0.43304750323295593,0.3912196457386017,0.17573288083076477
Linus Tech Tips,TuHOf_kZK6Q,0.21830177307128906,0.48660629987716675,0.2950918674468994
Linus Tech Tips,TuHOf_kZK6Q,0.005830348469316959,0.035964127629995346,0.9582054615020752
Linus Tech Tips,TuHOf_kZK6Q,0.5475049018859863,0.3814917802810669,0.07100333273410797
Linus Tech Tips,TuHOf_kZK6Q,0.14681310951709747,0.6041203737258911,0.24906660616397858
Linus Tech Tips,TuHOf_kZK6Q,0.10965197533369064,0.3844200372695923,0.5059279799461365
Linus Tech Tips,TuHOf_kZK6Q,0.6007277965545654,0.31686484813690186,0.0824073851108551
Linus Tech Tips,TuHOf_kZK6Q,0.4002924859523773,0.37987178564071655,0.21983569860458374
Linus Tech Tips,TuHOf_kZK6Q,0.09575459361076355,0.20879118144512177,0.6954542398452759
Linus Tech Tips,TuHOf_kZK6Q,0.012237484566867352,0.0767352506518364,0.9110272526741028
Linus Tech Tips,TuHOf_kZK6Q,0.008349500596523285,0.09951918572187424,0.8921312689781189
Linus Tech Tips,TuHOf_kZK6Q,0.2902336120605469,0.36356839537620544,0.3461979031562805
Linus Tech Tips,TuHOf_kZK6Q,0.2942947447299957,0.4995340406894684,0.20617122948169708
Linus Tech Tips,TuHOf_kZK6Q,0.7491164803504944,0.21575294435024261,0.0351305790245533
Linus Tech Tips,TuHOf_kZK6Q,0.005866064224392176,0.0955902710556984,0.8985437154769897
Linus Tech Tips,TuHOf_kZK6Q,0.005532748531550169,0.06118801236152649,0.933279275894165
Linus Tech Tips,TuHOf_kZK6Q,0.0045084902085363865,0.06375022977590561,0.9317412376403809
