Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,kq39g2vSsKo,0.4071134924888611,0.41440507769584656,0.17848147451877594
Linus Tech Tips,kq39g2vSsKo,0.19793720543384552,0.5352717041969299,0.26679113507270813
Linus Tech Tips,kq39g2vSsKo,0.05329377204179764,0.25433921813964844,0.6923670172691345
Linus Tech Tips,kq39g2vSsKo,0.0305912084877491,0.6781448721885681,0.2912639379501343
Linus Tech Tips,kq39g2vSsKo,0.46436890959739685,0.42894279956817627,0.10668829083442688
Linus Tech Tips,kq39g2vSsKo,0.0293660219758749,0.2865411043167114,0.6840928792953491
Linus Tech Tips,kq39g2vSsKo,0.406002014875412,0.506809651851654,0.08718837797641754
Linus Tech Tips,kq39g2vSsKo,0.18191270530223846,0.6258597373962402,0.1922275274991989
Linus Tech Tips,kq39g2vSsKo,0.060203127562999725,0.5756811499595642,0.36411577463150024
Linus Tech Tips,kq39g2vSsKo,0.06977702677249908,0.5510451197624207,0.3791778087615967
Linus Tech Tips,kq39g2vSsKo,0.7140578031539917,0.24578611552715302,0.04015608876943588
Linus Tech Tips,kq39g2vSsKo,0.006798265501856804,0.04231392592191696,0.9508878588676453
Linus Tech Tips,kq39g2vSsKo,0.4210805594921112,0.354149729013443,0.22476966679096222
Linus Tech Tips,kq39g2vSsKo,0.022879937663674355,0.1478142887353897,0.8293057680130005
Linus Tech Tips,kq39g2vSsKo,0.807192862033844,0.16832862794399261,0.024478554725646973
Linus Tech Tips,kq39g2vSsKo,0.6596308350563049,0.29252883791923523,0.04784027859568596
Linus Tech Tips,kq39g2vSsKo,0.2982831299304962,0.43983209133148193,0.26188477873802185
Linus Tech Tips,kq39g2vSsKo,0.13199715316295624,0.6644295454025269,0.2035732865333557
Linus Tech Tips,kq39g2vSsKo,0.21151690185070038,0.4080779552459717,0.38040515780448914
Linus Tech Tips,kq39g2vSsKo,0.03597208485007286,0.2612833082675934,0.7027446627616882
Linus Tech Tips,kq39g2vSsKo,0.031505290418863297,0.2914736866950989,0.6770210266113281
Linus Tech Tips,kq39g2vSsKo,0.4671059846878052,0.42952319979667664,0.10337083786725998
Linus Tech Tips,kq39g2vSsKo,0.1841505765914917,0.2696015536785126,0.5462478399276733
Linus Tech Tips,kq39g2vSsKo,0.06829974055290222,0.40629664063453674,0.525403618812561
Linus Tech Tips,kq39g2vSsKo,0.005621733143925667,0.10063706338405609,0.8937411308288574
Linus Tech Tips,kq39g2vSsKo,0.01384327095001936,0.22984106838703156,0.7563155889511108
Linus Tech Tips,kq39g2vSsKo,0.004763777833431959,0.10931596159934998,0.8859202861785889
Linus Tech Tips,kq39g2vSsKo,0.01840287074446678,0.060820210725069046,0.920776903629303
