Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,1EIlcYCfEIE,0.37961456179618835,0.42492246627807617,0.19546295702457428
Linus Tech Tips,1EIlcYCfEIE,0.2584485411643982,0.6272724270820618,0.11427900940179825
Linus Tech Tips,1EIlcYCfEIE,0.3898501992225647,0.40402543544769287,0.20612432062625885
Linus Tech Tips,1EIlcYCfEIE,0.39158394932746887,0.5191296339035034,0.0892864391207695
Linus Tech Tips,1EIlcYCfEIE,0.7880122661590576,0.18736065924167633,0.02462702803313732
Linus Tech Tips,1EIlcYCfEIE,0.8449874520301819,0.1401619017124176,0.014850668609142303
Linus Tech Tips,1EIlcYCfEIE,0.2380828559398651,0.34020185470581055,0.42171528935432434
Linus Tech Tips,1EIlcYCfEIE,0.3018014430999756,0.556668221950531,0.1415303349494934
Linus Tech Tips,1EIlcYCfEIE,0.6571221947669983,0.30452123284339905,0.03835660219192505
Linus Tech Tips,1EIlcYCfEIE,0.6757619976997375,0.2557222545146942,0.06851577758789062
Linus Tech Tips,1EIlcYCfEIE,0.6503413915634155,0.32363414764404297,0.026024503633379936
Linus Tech Tips,1EIlcYCfEIE,0.20665454864501953,0.59034264087677,0.20300285518169403
Linus Tech Tips,1EIlcYCfEIE,0.2982688844203949,0.5772143006324768,0.12451682984828949
Linus Tech Tips,1EIlcYCfEIE,0.1775692105293274,0.49471306800842285,0.32771778106689453
Linus Tech Tips,1EIlcYCfEIE,0.030399462208151817,0.48582279682159424,0.4837777018547058
Linus Tech Tips,1EIlcYCfEIE,0.2887239158153534,0.6382772922515869,0.07299875468015671
Linus Tech Tips,1EIlcYCfEIE,0.9042068123817444,0.09177625924348831,0.004016926046460867
Linus Tech Tips,1EIlcYCfEIE,0.41466742753982544,0.5020039677619934,0.08332859724760056
Linus Tech Tips,1EIlcYCfEIE,0.8373112082481384,0.15189328789710999,0.010795477777719498
Linus Tech Tips,1EIlcYCfEIE,0.22797106206417084,0.4751950204372406,0.29683396220207214
Linus Tech Tips,1EIlcYCfEIE,0.036627624183893204,0.29433777928352356,0.6690346002578735
Linus Tech Tips,1EIlcYCfEIE,0.8335052728652954,0.15130364894866943,0.01519108284264803
Linus Tech Tips,1EIlcYCfEIE,0.173879936337471,0.5978800654411316,0.22823992371559143
Linus Tech Tips,1EIlcYCfEIE,0.3669847249984741,0.4683205783367157,0.16469460725784302
Linus Tech Tips,1EIlcYCfEIE,0.3762003779411316,0.5010789036750793,0.1227206438779831
Linus Tech Tips,1EIlcYCfEIE,0.17857356369495392,0.49777328968048096,0.32365313172340393
Linus Tech Tips,1EIlcYCfEIE,0.04413241147994995,0.16522575914859772,0.7906418442726135
Linus Tech Tips,1EIlcYCfEIE,0.4275223910808563,0.49193722009658813,0.08054033666849136
Linus Tech Tips,1EIlcYCfEIE,0.24563422799110413,0.5372933745384216,0.21707239747047424
Linus Tech Tips,1EIlcYCfEIE,0.783220648765564,0.18926949799060822,0.027509909123182297
Linus Tech Tips,1EIlcYCfEIE,0.04629327356815338,0.442478209733963,0.5112285017967224
Linus Tech Tips,1EIlcYCfEIE,0.6244122385978699,0.3337665796279907,0.041821204125881195
Linus Tech Tips,1EIlcYCfEIE,0.08339133113622665,0.2364330142736435,0.6801756024360657
Linus Tech Tips,1EIlcYCfEIE,0.016067061573266983,0.08634162694215775,0.8975912928581238
Linus Tech Tips,1EIlcYCfEIE,0.6849322319030762,0.2673320770263672,0.04773566871881485
Linus Tech Tips,1EIlcYCfEIE,0.8021355271339417,0.17049184441566467,0.027372611686587334
Linus Tech Tips,1EIlcYCfEIE,0.7583175897598267,0.2052733302116394,0.03640909120440483
Linus Tech Tips,1EIlcYCfEIE,0.4486474096775055,0.4422574043273926,0.1090952679514885
Linus Tech Tips,1EIlcYCfEIE,0.3677469789981842,0.5856415033340454,0.04661155119538307
Linus Tech Tips,1EIlcYCfEIE,0.07644588500261307,0.624900221824646,0.2986539602279663
Linus Tech Tips,1EIlcYCfEIE,0.048476677387952805,0.262492835521698,0.6890304684638977
Linus Tech Tips,1EIlcYCfEIE,0.12402194738388062,0.6241151094436646,0.2518630027770996
Linus Tech Tips,1EIlcYCfEIE,0.2983980178833008,0.4573429524898529,0.2442590445280075
Linus Tech Tips,1EIlcYCfEIE,0.7613876461982727,0.21462774276733398,0.0239846333861351
Linus Tech Tips,1EIlcYCfEIE,0.2303873896598816,0.589227557182312,0.1803850531578064
Linus Tech Tips,1EIlcYCfEIE,0.1780346781015396,0.4790995717048645,0.34286582469940186
Linus Tech Tips,1EIlcYCfEIE,0.09588723629713058,0.5468552112579346,0.35725751519203186
Linus Tech Tips,1EIlcYCfEIE,0.6309601068496704,0.3142301142215729,0.054809797555208206
Linus Tech Tips,1EIlcYCfEIE,0.45229625701904297,0.4782790541648865,0.06942468136548996
Linus Tech Tips,1EIlcYCfEIE,0.44904619455337524,0.4775061309337616,0.07344763725996017
Linus Tech Tips,1EIlcYCfEIE,0.012249522842466831,0.17527619004249573,0.812474250793457
Linus Tech Tips,1EIlcYCfEIE,0.02418406307697296,0.4775995910167694,0.49821633100509644
Linus Tech Tips,1EIlcYCfEIE,0.026289677247405052,0.19971194863319397,0.7739983201026917
Linus Tech Tips,1EIlcYCfEIE,0.006047879811376333,0.370676726102829,0.6232753396034241
Linus Tech Tips,1EIlcYCfEIE,0.005018393974751234,0.055284496396780014,0.9396970868110657
