Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,uBQMVE1v-G4,0.2246939241886139,0.4556611478328705,0.31964489817619324
Linus Tech Tips,uBQMVE1v-G4,0.09740674495697021,0.7028496265411377,0.19974365830421448
Linus Tech Tips,uBQMVE1v-G4,0.07477166503667831,0.31687822937965393,0.6083500981330872
Linus Tech Tips,uBQMVE1v-G4,0.16809312999248505,0.6332364082336426,0.19867046177387238
Linus Tech Tips,uBQMVE1v-G4,0.027495751157402992,0.23789522051811218,0.734609067440033
Linus Tech Tips,uBQMVE1v-G4,0.21889494359493256,0.4554477035999298,0.32565730810165405
Linus Tech Tips,uBQMVE1v-G4,0.6276732683181763,0.3263404667377472,0.04598623886704445
Linus Tech Tips,uBQMVE1v-G4,0.062346599996089935,0.667140007019043,0.2705133855342865
Linus Tech Tips,uBQMVE1v-G4,0.011819183826446533,0.1995665431022644,0.7886142730712891
Linus Tech Tips,uBQMVE1v-G4,0.4501900374889374,0.4301346242427826,0.11967529356479645
Linus Tech Tips,uBQMVE1v-G4,0.04930977150797844,0.41524583101272583,0.5354443788528442
Linus Tech Tips,uBQMVE1v-G4,0.06500984728336334,0.3234856128692627,0.6115044951438904
Linus Tech Tips,uBQMVE1v-G4,0.02039036713540554,0.2636716365814209,0.7159380316734314
Linus Tech Tips,uBQMVE1v-G4,0.8049880266189575,0.17036251723766327,0.024649502709507942
Linus Tech Tips,uBQMVE1v-G4,0.009439260698854923,0.14352700114250183,0.8470337390899658
Linus Tech Tips,uBQMVE1v-G4,0.15953947603702545,0.5219305753707886,0.31852996349334717
Linus Tech Tips,uBQMVE1v-G4,0.502597451210022,0.377328485250473,0.12007405608892441
Linus Tech Tips,uBQMVE1v-G4,0.4064181447029114,0.5223192572593689,0.07126263529062271
Linus Tech Tips,uBQMVE1v-G4,0.15614840388298035,0.7569546103477478,0.08689703792333603
Linus Tech Tips,uBQMVE1v-G4,0.02081211470067501,0.1934327632188797,0.7857551574707031
Linus Tech Tips,uBQMVE1v-G4,0.14227354526519775,0.423078328371048,0.43464818596839905
Linus Tech Tips,uBQMVE1v-G4,0.10325905680656433,0.32419130206108093,0.5725496411323547
Linus Tech Tips,uBQMVE1v-G4,0.4102560877799988,0.5076612234115601,0.08208271861076355
Linus Tech Tips,uBQMVE1v-G4,0.15575379133224487,0.6663397550582886,0.17790640890598297
Linus Tech Tips,uBQMVE1v-G4,0.2784891724586487,0.6135033965110779,0.10800743848085403
Linus Tech Tips,uBQMVE1v-G4,0.17176173627376556,0.5226408243179321,0.3055974841117859
Linus Tech Tips,uBQMVE1v-G4,0.32063567638397217,0.5379135608673096,0.14145077764987946
Linus Tech Tips,uBQMVE1v-G4,0.09022533893585205,0.5008699893951416,0.40890464186668396
Linus Tech Tips,uBQMVE1v-G4,0.1556234359741211,0.5629476308822632,0.28142884373664856
Linus Tech Tips,uBQMVE1v-G4,0.15081965923309326,0.49319350719451904,0.35598689317703247
Linus Tech Tips,uBQMVE1v-G4,0.03285800293087959,0.22866521775722504,0.7384767532348633
