Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,RyeRBwVK3tM,0.11953066289424896,0.5185776948928833,0.36189162731170654
Linus Tech Tips,RyeRBwVK3tM,0.39592820405960083,0.46742841601371765,0.13664332032203674
Linus Tech Tips,RyeRBwVK3tM,0.007002619095146656,0.0645456463098526,0.9284517765045166
Linus Tech Tips,RyeRBwVK3tM,0.6520254611968994,0.30947887897491455,0.03849572315812111
Linus Tech Tips,RyeRBwVK3tM,0.4444710910320282,0.42723652720451355,0.12829238176345825
Linus Tech Tips,RyeRBwVK3tM,0.007181020453572273,0.14139166474342346,0.8514273762702942
Linus Tech Tips,RyeRBwVK3tM,0.39737722277641296,0.41195788979530334,0.1906648427248001
Linus Tech Tips,RyeRBwVK3tM,0.060105763375759125,0.390563428401947,0.5493307709693909
Linus Tech Tips,RyeRBwVK3tM,0.09166178852319717,0.4032557010650635,0.5050825476646423
Linus Tech Tips,RyeRBwVK3tM,0.3344654142856598,0.5225180387496948,0.14301657676696777
Linus Tech Tips,RyeRBwVK3tM,0.05450580269098282,0.44058746099472046,0.5049067735671997
Linus Tech Tips,RyeRBwVK3tM,0.16489548981189728,0.3845980167388916,0.4505064785480499
Linus Tech Tips,RyeRBwVK3tM,0.06443673372268677,0.21463213860988617,0.7209311127662659
Linus Tech Tips,RyeRBwVK3tM,0.0220154020935297,0.23894912004470825,0.7390354871749878
Linus Tech Tips,RyeRBwVK3tM,0.013280018232762814,0.1209220364689827,0.8657979369163513
Linus Tech Tips,RyeRBwVK3tM,0.8389446139335632,0.14224746823310852,0.018808024004101753
Linus Tech Tips,RyeRBwVK3tM,0.0040556443855166435,0.20616984367370605,0.7897745966911316
Linus Tech Tips,RyeRBwVK3tM,0.030813738703727722,0.20181575417518616,0.7673705816268921
Linus Tech Tips,RyeRBwVK3tM,0.811450183391571,0.1701909601688385,0.018358808010816574
Linus Tech Tips,RyeRBwVK3tM,0.0018149507232010365,0.032677605748176575,0.9655075073242188
Linus Tech Tips,RyeRBwVK3tM,0.8927474617958069,0.09148282557725906,0.015769677236676216
Linus Tech Tips,RyeRBwVK3tM,0.02410043030977249,0.20693932473659515,0.7689602375030518
Linus Tech Tips,RyeRBwVK3tM,0.21754024922847748,0.3837197721004486,0.3987399935722351
Linus Tech Tips,RyeRBwVK3tM,0.44203463196754456,0.3994494080543518,0.15851595997810364
Linus Tech Tips,RyeRBwVK3tM,0.08412519842386246,0.2855830192565918,0.630291759967804
Linus Tech Tips,RyeRBwVK3tM,0.048845406621694565,0.3009992241859436,0.6501554250717163
Linus Tech Tips,RyeRBwVK3tM,0.01401085127145052,0.11803852021694183,0.8679506182670593
Linus Tech Tips,RyeRBwVK3tM,0.16558454930782318,0.5577800273895264,0.27663543820381165
Linus Tech Tips,RyeRBwVK3tM,0.18812590837478638,0.6261533498764038,0.18572083115577698
Linus Tech Tips,RyeRBwVK3tM,0.37636613845825195,0.4972873628139496,0.12634657323360443
Linus Tech Tips,RyeRBwVK3tM,0.10934827476739883,0.3828253746032715,0.5078263878822327
Linus Tech Tips,RyeRBwVK3tM,0.016801798716187477,0.07221359014511108,0.9109846353530884
Linus Tech Tips,RyeRBwVK3tM,0.008485892787575722,0.022285595536231995,0.9692285060882568
Linus Tech Tips,RyeRBwVK3tM,0.9487040042877197,0.04683898761868477,0.004456955008208752
Linus Tech Tips,RyeRBwVK3tM,0.36680907011032104,0.3677842915058136,0.26540666818618774
Linus Tech Tips,RyeRBwVK3tM,0.010727796703577042,0.11355289816856384,0.8757193088531494
Linus Tech Tips,RyeRBwVK3tM,0.02814299985766411,0.30611923336982727,0.6657376885414124
Linus Tech Tips,RyeRBwVK3tM,0.19783829152584076,0.5868363380432129,0.21532544493675232
