Channel,Video_ID,Negative,Neutral,Positive
Linus Tech Tips,t52UW5bXkbs,0.8722043037414551,0.12012897431850433,0.0076666842214763165
Linus Tech Tips,t52UW5bXkbs,0.014558514580130577,0.2892765998840332,0.6961648464202881
Linus Tech Tips,t52UW5bXkbs,0.5645557641983032,0.36548304557800293,0.06996113806962967
Linus Tech Tips,t52UW5bXkbs,0.012996119447052479,0.11048034578561783,0.8765235543251038
Linus Tech Tips,t52UW5bXkbs,0.42572924494743347,0.4081345200538635,0.1661362498998642
Linus Tech Tips,t52UW5bXkbs,0.8963273763656616,0.09670347720384598,0.006969159934669733
Linus Tech Tips,t52UW5bXkbs,0.7074723839759827,0.24927113950252533,0.0432564876973629
Linus Tech Tips,t52UW5bXkbs,0.9043769240379333,0.08542100340127945,0.010202095843851566
Linus Tech Tips,t52UW5bXkbs,0.04078555852174759,0.2795160114765167,0.6796984076499939
Linus Tech Tips,t52UW5bXkbs,0.061518799513578415,0.4036908447742462,0.5347903966903687
Linus Tech Tips,t52UW5bXkbs,0.6536803245544434,0.3266286849975586,0.019691072404384613
Linus Tech Tips,t52UW5bXkbs,0.07360342144966125,0.536105215549469,0.39029136300086975
Linus Tech Tips,t52UW5bXkbs,0.293930321931839,0.50462806224823,0.20144160091876984
Linus Tech Tips,t52UW5bXkbs,0.5822826027870178,0.36310404539108276,0.05461329594254494
Linus Tech Tips,t52UW5bXkbs,0.5269626379013062,0.43554604053497314,0.03749130666255951
Linus Tech Tips,t52UW5bXkbs,0.6052429676055908,0.35801470279693604,0.03674238920211792
Linus Tech Tips,t52UW5bXkbs,0.8235897421836853,0.16350828111171722,0.012902013957500458
Linus Tech Tips,t52UW5bXkbs,0.6095346808433533,0.3197096586227417,0.07075567543506622
Linus Tech Tips,t52UW5bXkbs,0.477070152759552,0.32156533002853394,0.20136456191539764
Linus Tech Tips,t52UW5bXkbs,0.052054427564144135,0.6114339828491211,0.33651164174079895
Linus Tech Tips,t52UW5bXkbs,0.024977199733257294,0.29548949003219604,0.6795333623886108
Linus Tech Tips,t52UW5bXkbs,0.42115312814712524,0.4289225935935974,0.14992430806159973
Linus Tech Tips,t52UW5bXkbs,0.43366172909736633,0.4915107488632202,0.07482752948999405
Linus Tech Tips,t52UW5bXkbs,0.2369128316640854,0.6234378218650818,0.13964933156967163
Linus Tech Tips,t52UW5bXkbs,0.4173241853713989,0.5126168727874756,0.0700589045882225
Linus Tech Tips,t52UW5bXkbs,0.009377215057611465,0.35412684082984924,0.6364959478378296
Linus Tech Tips,t52UW5bXkbs,0.01998869888484478,0.1498953253030777,0.8301160335540771
Linus Tech Tips,t52UW5bXkbs,0.0067588710226118565,0.0959632396697998,0.8972778916358948
